invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,vat,total,date,time,payment_method,cogs,gross_margin_pct,gross_income,rating
INV-15E04A37,A,New York,Normal,Female,Fashion accessories,48.94,1,2.45,51.39,2024-09-23,16:41,Credit card,34.26,33.33,17.13,8.5
INV-1448809E,A,New York,Normal,Female,Fashion accessories,38.81,1,1.94,40.75,2024-12-06,13:51,Ewallet,27.17,33.33,13.58,8.2
INV-E752BA7E,A,New York,Normal,Female,Fashion accessories,71.93,1,3.6,75.53,2024-02-03,17:04,Cash,50.35,33.34,25.18,4.3
INV-C7CD4747,A,New York,Member,Male,Electronic accessories,47.13,9,21.21,445.38,2024-04-14,13:32,Cash,296.92,33.33,148.46,6.6
INV-EA189D9E,B,Los Angeles,Normal,Male,Sports and travel,69.45,7,24.31,510.46,2024-03-31,19:15,Credit card,340.31,33.33,170.15,5.7
INV-8EAC7C09,B,Los Angeles,Member,Female,Health and beauty,13.76,6,4.13,86.69,2024-07-22,16:10,Credit card,57.79,33.34,28.9,6.6
INV-05454E1A,C,Chicago,Normal,Male,Health and beauty,9.43,7,3.3,69.31,2024-08-06,11:48,Credit card,46.21,33.33,23.1,7.6
INV-4DC87626,A,New York,Member,Female,Health and beauty,41.38,8,16.55,347.59,2024-05-25,16:35,Ewallet,231.73,33.33,115.86,6.9
INV-42D75CDA,B,Los Angeles,Member,Female,Fashion accessories,31.66,4,6.33,132.97,2024-01-03,10:55,Ewallet,88.65,33.33,44.32,8.4
INV-060DB1D8,B,Los Angeles,Normal,Female,Health and beauty,75.7,6,22.71,476.91,2024-07-15,17:19,Ewallet,317.94,33.33,158.97,9.9
INV-391B9CD3,A,New York,Normal,Male,Electronic accessories,86.19,10,43.09,904.99,2024-03-24,13:48,Credit card,603.33,33.33,301.66,9.7
INV-85DF47E4,C,Chicago,Normal,Female,Sports and travel,179.91,1,9.0,188.91,2024-11-29,16:59,Credit card,125.94,33.33,62.97,8.4
INV-67620CC8,A,New York,Normal,Male,Food and beverages,33.39,1,1.67,35.06,2024-12-23,20:41,Cash,23.37,33.34,11.69,5.6
INV-64CFDE11,B,Los Angeles,Member,Female,Fashion accessories,94.3,3,14.14,297.04,2024-01-07,11:49,Cash,198.03,33.33,99.01,7.9
INV-D0A473B6,B,Los Angeles,Normal,Male,Home and lifestyle,274.79,7,96.18,2019.71,2024-03-25,16:16,Ewallet,1346.47,33.33,673.24,5.8
INV-128DD687,C,Chicago,Normal,Female,Sports and travel,117.61,2,11.76,246.98,2024-02-25,20:36,Credit card,164.65,33.33,82.33,8.9
INV-E2FE4AED,B,Los Angeles,Member,Female,Sports and travel,94.32,3,14.15,297.11,2024-09-08,10:06,Cash,198.07,33.33,99.04,8.6
INV-89CF6920,B,Los Angeles,Normal,Female,Sports and travel,121.96,3,18.29,384.17,2024-07-10,12:45,Cash,256.12,33.33,128.05,5.2
INV-AC51F92C,A,New York,Member,Female,Home and lifestyle,248.02,3,37.2,781.26,2024-04-12,10:47,Cash,520.84,33.33,260.42,8.9
INV-24C0CF53,A,New York,Normal,Female,Health and beauty,53.13,10,26.57,557.87,2024-02-25,20:10,Cash,371.91,33.33,185.96,5.8
INV-EF9918E5,B,Los Angeles,Member,Female,Electronic accessories,78.3,10,39.15,822.15,2024-04-30,17:31,Ewallet,548.1,33.33,274.05,8.6
INV-D1A052F3,A,New York,Member,Female,Electronic accessories,138.08,1,6.9,144.98,2024-02-19,13:33,Cash,96.66,33.33,48.32,6.3
INV-0231FE51,C,Chicago,Normal,Female,Health and beauty,62.5,10,31.25,656.25,2024-08-07,15:23,Ewallet,437.5,33.33,218.75,9.3
INV-467A254C,B,Los Angeles,Member,Female,Sports and travel,114.66,10,57.33,1203.93,2024-01-30,15:55,Credit card,802.62,33.33,401.31,8.8
INV-2E9976C6,A,New York,Normal,Female,Sports and travel,212.97,3,31.95,670.86,2024-01-14,19:07,Ewallet,447.24,33.33,223.62,5.7
INV-77D8A9F7,C,Chicago,Member,Female,Health and beauty,52.52,8,21.01,441.17,2024-09-20,16:42,Cash,294.11,33.33,147.06,4.0
INV-D0D98CFB,C,Chicago,Normal,Male,Sports and travel,106.05,1,5.3,111.35,2024-06-15,20:28,Cash,74.23,33.34,37.12,7.6
INV-BD761437,B,Los Angeles,Member,Female,Health and beauty,75.61,8,30.24,635.12,2024-12-03,11:46,Credit card,423.42,33.33,211.7,5.8
INV-B452A24D,A,New York,Member,Male,Fashion accessories,79.71,2,7.97,167.39,2024-06-03,20:35,Credit card,111.59,33.34,55.8,5.0
INV-E7FDFC12,B,Los Angeles,Member,Female,Sports and travel,146.65,4,29.33,615.93,2024-04-18,12:48,Ewallet,410.62,33.33,205.31,8.2
INV-A205E0B0,A,New York,Normal,Male,Fashion accessories,140.06,6,42.02,882.38,2024-07-15,14:14,Ewallet,588.25,33.33,294.13,5.5
INV-0DC182C8,B,Los Angeles,Member,Male,Home and lifestyle,197.39,8,78.96,1658.08,2024-02-16,15:55,Cash,1105.38,33.33,552.7,9.6
INV-9A5942CA,C,Chicago,Member,Female,Health and beauty,73.53,7,25.74,540.45,2024-11-30,20:50,Ewallet,360.3,33.33,180.15,9.8
INV-AB647B65,B,Los Angeles,Member,Male,Food and beverages,10.21,2,1.02,21.44,2024-02-27,11:21,Ewallet,14.29,33.35,7.15,7.6
INV-567115C6,A,New York,Member,Female,Fashion accessories,129.47,7,45.31,951.6,2024-10-22,10:19,Cash,634.4,33.33,317.2,7.5
INV-0DF8BE33,A,New York,Normal,Female,Food and beverages,39.71,3,5.96,125.09,2024-09-23,20:38,Ewallet,83.39,33.34,41.7,5.3
INV-CECB852B,B,Los Angeles,Member,Female,Food and beverages,11.51,5,2.88,60.43,2024-04-22,17:43,Credit card,40.28,33.34,20.15,4.9
INV-FF647005,B,Los Angeles,Member,Male,Home and lifestyle,109.64,9,49.34,1036.1,2024-12-18,11:17,Ewallet,690.73,33.33,345.37,7.4
INV-DCE9CE7B,C,Chicago,Member,Female,Food and beverages,36.69,7,12.84,269.67,2024-01-31,15:09,Ewallet,179.78,33.33,89.89,5.3
INV-04B0E92D,C,Chicago,Member,Male,Fashion accessories,129.95,7,45.48,955.13,2024-06-02,20:58,Cash,636.75,33.33,318.38,9.9
INV-F9E26080,C,Chicago,Normal,Female,Health and beauty,56.81,6,17.04,357.9,2024-07-19,16:04,Ewallet,238.6,33.33,119.3,8.4
INV-58B1451F,B,Los Angeles,Member,Female,Electronic accessories,39.22,10,19.61,411.81,2024-01-28,14:29,Ewallet,274.54,33.33,137.27,5.0
INV-F0129721,A,New York,Normal,Female,Food and beverages,45.37,4,9.07,190.55,2024-04-21,13:47,Ewallet,127.04,33.33,63.51,4.1
INV-6A777C87,C,Chicago,Member,Male,Health and beauty,76.43,7,26.75,561.76,2024-12-13,12:59,Cash,374.51,33.33,187.25,4.6
INV-34575040,B,Los Angeles,Member,Male,Electronic accessories,196.35,6,58.91,1237.01,2024-10-30,16:09,Ewallet,824.67,33.33,412.34,8.3
INV-BCF431C4,A,New York,Member,Male,Fashion accessories,65.53,5,16.38,344.03,2024-12-18,19:11,Ewallet,229.35,33.33,114.68,8.5
INV-98932046,C,Chicago,Member,Female,Sports and travel,110.97,8,44.39,932.15,2024-07-07,10:07,Cash,621.43,33.33,310.72,4.5
INV-90BC18C0,B,Los Angeles,Member,Male,Home and lifestyle,180.43,10,90.22,1894.52,2024-09-02,14:44,Ewallet,1263.01,33.33,631.51,4.6
INV-0AE76A2A,C,Chicago,Member,Female,Health and beauty,80.0,7,28.0,588.0,2024-06-01,19:08,Cash,392.0,33.33,196.0,6.0
INV-266A6F80,C,Chicago,Member,Female,Sports and travel,29.44,9,13.25,278.21,2024-10-01,18:31,Cash,185.47,33.33,92.74,7.1
INV-F0D49FBF,C,Chicago,Member,Male,Sports and travel,226.96,3,34.04,714.92,2024-11-02,12:00,Ewallet,476.62,33.33,238.3,6.7
INV-5FEDA583,B,Los Angeles,Member,Male,Fashion accessories,90.51,3,13.58,285.11,2024-02-14,18:16,Cash,190.07,33.33,95.04,4.5
INV-F0646F7A,A,New York,Normal,Female,Home and lifestyle,68.05,1,3.4,71.45,2024-05-07,14:02,Ewallet,47.63,33.34,23.82,9.4
INV-66A9AFAC,B,Los Angeles,Normal,Male,Home and lifestyle,157.32,6,47.2,991.12,2024-09-24,15:38,Ewallet,660.74,33.33,330.38,7.1
INV-C480CB4F,C,Chicago,Member,Male,Fashion accessories,15.14,3,2.27,47.69,2024-06-02,13:08,Ewallet,31.79,33.34,15.9,7.3
INV-8EBC6169,C,Chicago,Normal,Female,Fashion accessories,112.07,7,39.22,823.71,2024-02-08,18:16,Credit card,549.14,33.33,274.57,6.3
INV-A5CFBCA8,A,New York,Normal,Female,Electronic accessories,189.78,7,66.42,1394.88,2024-12-21,12:34,Cash,929.92,33.33,464.96,4.4
INV-950CE4BD,C,Chicago,Normal,Male,Sports and travel,108.73,9,48.93,1027.5,2024-11-05,12:26,Cash,685.0,33.33,342.5,5.9
INV-3DF7B0E7,B,Los Angeles,Normal,Male,Home and lifestyle,89.3,5,22.33,468.83,2024-03-04,18:07,Ewallet,312.55,33.33,156.28,7.3
INV-6D9F2598,A,New York,Normal,Male,Food and beverages,45.92,5,11.48,241.08,2024-03-15,13:17,Cash,160.72,33.33,80.36,4.6
INV-2C76AC6D,A,New York,Normal,Male,Electronic accessories,47.51,5,11.88,249.43,2024-10-28,17:06,Ewallet,166.28,33.34,83.15,6.1
INV-983CAE81,C,Chicago,Normal,Female,Home and lifestyle,47.74,1,2.39,50.13,2024-03-28,15:48,Credit card,33.42,33.33,16.71,5.1
INV-45D6EE99,C,Chicago,Normal,Female,Home and lifestyle,55.72,1,2.79,58.51,2024-12-17,18:45,Cash,39.0,33.34,19.51,7.9
INV-AD368DDE,A,New York,Normal,Female,Electronic accessories,184.91,6,55.47,1164.93,2024-12-28,13:43,Ewallet,776.62,33.33,388.31,6.5
INV-E90B5FB7,B,Los Angeles,Member,Female,Food and beverages,40.93,9,18.42,386.79,2024-05-26,14:27,Ewallet,257.86,33.33,128.93,9.7
INV-19791ED4,A,New York,Normal,Male,Food and beverages,23.29,6,6.99,146.73,2024-02-16,20:05,Cash,97.82,33.33,48.91,8.4
INV-4F2AC2DF,A,New York,Member,Male,Electronic accessories,152.53,9,68.64,1441.41,2024-09-09,10:27,Ewallet,960.94,33.33,480.47,7.1
INV-913DA1F4,C,Chicago,Member,Female,Health and beauty,45.08,9,20.29,426.01,2024-12-23,11:25,Cash,284.0,33.33,142.01,7.7
INV-21D0453C,C,Chicago,Member,Female,Sports and travel,145.22,6,43.57,914.89,2024-05-05,20:58,Ewallet,609.92,33.33,304.97,8.1
INV-7346B740,A,New York,Normal,Male,Sports and travel,234.29,9,105.43,2214.04,2024-04-25,12:04,Credit card,1476.03,33.33,738.01,9.0
INV-A4A7D3F6,C,Chicago,Normal,Male,Health and beauty,43.68,3,6.55,137.59,2024-07-10,11:21,Ewallet,91.73,33.33,45.86,5.5
INV-46F41787,C,Chicago,Member,Female,Food and beverages,26.74,5,6.68,140.38,2024-04-19,10:47,Ewallet,93.59,33.33,46.79,7.4
INV-FA61DBDD,A,New York,Normal,Male,Health and beauty,72.26,8,28.9,606.98,2024-01-30,15:00,Ewallet,404.66,33.33,202.32,6.8
INV-774C6B3B,B,Los Angeles,Normal,Male,Electronic accessories,79.7,3,11.96,251.06,2024-07-24,15:00,Cash,167.37,33.33,83.69,6.6
INV-837D27DC,A,New York,Member,Male,Health and beauty,16.92,8,6.77,142.13,2024-01-04,12:49,Ewallet,94.75,33.34,47.38,5.5
INV-4364999B,B,Los Angeles,Normal,Female,Food and beverages,21.4,3,3.21,67.41,2024-10-01,14:06,Credit card,44.94,33.33,22.47,7.9
INV-9D2DF69C,B,Los Angeles,Member,Male,Food and beverages,38.62,1,1.93,40.55,2024-07-02,13:07,Cash,27.03,33.34,13.52,5.7
INV-50F6D870,A,New York,Normal,Female,Sports and travel,99.52,1,4.98,104.5,2024-03-23,20:12,Credit card,69.66,33.34,34.84,9.8
INV-6C9A2A90,B,Los Angeles,Member,Female,Health and beauty,47.61,3,7.14,149.97,2024-06-15,16:32,Ewallet,99.98,33.33,49.99,9.5
INV-1AEBF07F,B,Los Angeles,Member,Male,Electronic accessories,161.65,3,24.25,509.2,2024-03-20,15:32,Cash,339.47,33.33,169.73,8.6
INV-F5134E37,A,New York,Member,Female,Health and beauty,78.3,1,3.92,82.22,2024-08-10,17:18,Credit card,54.81,33.34,27.41,6.9
INV-18274E15,B,Los Angeles,Member,Male,Sports and travel,140.03,4,28.01,588.13,2024-05-23,11:55,Credit card,392.08,33.33,196.05,10.0
INV-BCE1B027,A,New York,Normal,Male,Health and beauty,58.87,2,5.89,123.63,2024-12-24,18:39,Cash,82.42,33.33,41.21,5.1
INV-96CBC2BC,C,Chicago,Member,Male,Electronic accessories,39.47,1,1.97,41.44,2024-05-20,13:59,Cash,27.63,33.33,13.81,6.6
INV-ABF18831,C,Chicago,Member,Male,Electronic accessories,85.37,9,38.42,806.75,2024-06-05,20:14,Cash,537.83,33.33,268.92,6.0
INV-FBB0BF85,B,Los Angeles,Member,Female,Sports and travel,36.62,2,3.66,76.9,2024-05-17,15:17,Credit card,51.27,33.33,25.63,8.3
INV-30BD2E1C,A,New York,Normal,Male,Fashion accessories,15.72,1,0.79,16.51,2024-12-04,15:13,Credit card,11.0,33.37,5.51,6.8
INV-33501900,C,Chicago,Member,Female,Fashion accessories,45.32,8,18.13,380.69,2024-07-05,15:19,Cash,253.79,33.33,126.9,4.6
INV-F3B85437,A,New York,Member,Female,Food and beverages,38.36,6,11.51,241.67,2024-10-28,18:38,Credit card,161.11,33.33,80.56,5.4
INV-CF6BB350,B,Los Angeles,Member,Female,Electronic accessories,179.13,3,26.87,564.26,2024-11-18,19:07,Cash,376.17,33.33,188.09,7.5
INV-5228CCBF,C,Chicago,Member,Male,Sports and travel,125.3,2,12.53,263.13,2024-02-08,18:39,Credit card,175.42,33.33,87.71,5.8
INV-725E0E21,B,Los Angeles,Member,Male,Electronic accessories,38.65,7,13.53,284.08,2024-10-08,14:57,Ewallet,189.38,33.34,94.7,9.9
INV-0055CED3,B,Los Angeles,Normal,Male,Health and beauty,12.88,7,4.51,94.67,2024-09-25,18:50,Cash,63.11,33.34,31.56,5.0
INV-35C00883,B,Los Angeles,Member,Female,Electronic accessories,191.82,1,9.59,201.41,2024-12-21,13:47,Credit card,134.27,33.33,67.14,7.0
INV-C2E7649E,C,Chicago,Member,Male,Health and beauty,62.05,7,21.72,456.07,2024-10-14,16:25,Ewallet,304.04,33.33,152.03,5.6
INV-81482849,A,New York,Member,Male,Home and lifestyle,80.99,1,4.05,85.04,2024-09-19,17:32,Ewallet,56.69,33.34,28.35,8.3
INV-E17DA915,B,Los Angeles,Normal,Male,Food and beverages,36.87,9,16.59,348.42,2024-03-01,12:14,Cash,232.28,33.33,116.14,7.2
INV-B73F9C3A,B,Los Angeles,Member,Male,Food and beverages,46.73,5,11.68,245.33,2024-01-27,20:15,Cash,163.55,33.33,81.78,7.2
INV-D5BF36B5,A,New York,Normal,Female,Food and beverages,8.75,9,3.94,82.69,2024-05-15,12:26,Ewallet,55.12,33.34,27.57,5.8
INV-29FBCBE4,A,New York,Member,Female,Fashion accessories,112.27,5,28.07,589.42,2024-03-31,14:01,Ewallet,392.94,33.33,196.48,7.9
INV-4E895742,C,Chicago,Member,Female,Sports and travel,82.9,10,41.45,870.45,2024-10-09,13:52,Credit card,580.3,33.33,290.15,5.3
